title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Вино Loveblock Sauvignon Blanc Tee біле сухе 0.75 л (9421905569361),Вино,915,,,,,Готово до відправки,https://rozetka.com.ua/ua/loveblock-9421905569361/p512971299/,https://content2.rozetka.com.ua/goods/images/big_tile/552336177.jpg,
Вино Shabo Reserve Піно Гріджіо сухе біле 0.75 л 13.7% (4820070406122),Вино,315,389,19,4.4,11,Невідомо,https://rozetka.com.ua/ua/shabo_4820070406122/p56057214/,https://content2.rozetka.com.ua/goods/images/big_tile/197157909.jpg,
Вино ігристе Bagrationi класичне біле напівсолодке 0.75 л 11.5% (4860069010107),Вино,354,408,13,4.0,28,Невідомо,https://rozetka.com.ua/ua/bagrationi_4860069010107/p5825295/,https://content2.rozetka.com.ua/goods/images/big_tile/176273837.jpg,−13%
Винний напій Vercoope Urbe Augusta Sangria ароматизований червоний напівсолодкий 1 л 8% (5601448161022),Винний,234,269,13,,,Невідомо,https://rozetka.com.ua/ua/vercoope-5601448161022/p395038674/,https://content1.rozetka.com.ua/goods/images/big_tile/363732512.jpg,−13%
Вино ігристе Bach Cava Extrisimo Brut Nature біле сухе 0.75 л 11.5% (8410013991042),Вино,449,,,,,Невідомо,https://rozetka.com.ua/ua/bach-8410013991042/p505593124/,https://content2.rozetka.com.ua/goods/images/big_tile/544085436.jpg,
Вино Teliani Valley Мукузані червоне сухе 0.75 л 13% (4860065010026),Вино,279,434,36,4.2,10,Невідомо,https://rozetka.com.ua/ua/teliani_valley_4860065010026/p4886559/,https://content1.rozetka.com.ua/goods/images/big_tile/302950007.jpg,−36%
Вино Ravasqueira Vinho Terraços de Xisto Douro DOC червоне сухе 0.75 л 14% (5602182710132),Вино,375,392,4,,1,Невідомо,https://rozetka.com.ua/ua/ravasqueira_vinho_5602182710132/p386410572/,https://content1.rozetka.com.ua/goods/images/big_tile/348833784.jpg,
Вино Agmarti Піросмані червоне напівсухе 0.75 л (4867601705750),Вино,238,318,25,3.5,3,Готово до відправки,https://rozetka.com.ua/ua/agmarti_4867601705750/p117223111/,https://content2.rozetka.com.ua/goods/images/big_tile/16869164.jpg,−25%
Вино Famille Bougrier Rose d'Anjou 0.75 л рожеве напівсухе 11% (3172250000778),Вино,427,632,32,5.0,1,Невідомо,https://rozetka.com.ua/ua/famille_bougrier_3172250000778/p110464186/,https://content2.rozetka.com.ua/goods/images/big_tile/16410616.jpg,−32%
Вино Mio Piemonte Rosso DOC Marrone червоне сухе 0.75 л 13.5% (8029510100583),Вино,357,544,34,,,Невідомо,https://rozetka.com.ua/ua/marrone_8029510100583/p127576159/,https://content2.rozetka.com.ua/goods/images/big_tile/17495676.jpg,−34%
Вино Reserve Мускат біле напівсолодке 3 л 9-12% (4820179624342),Вино,325,399,19,1.0,1,Невідомо,https://rozetka.com.ua/ua/reserve_4820179624342/p157769998/,https://content.rozetka.com.ua/goods/images/big_tile/19680985.jpg,
Вино Zonin Valpolicella Classico червоне сухе 0.75 л (8002235692557),Вино,424,717,41,5.0,2,Невідомо,https://rozetka.com.ua/ua/zonin_8002235692557/p28855289/,https://content.rozetka.com.ua/goods/images/big_tile/591070787.jpg,−41%
Вино ігристе Codorniu Cava Roger de Flor Brut біле сухе 0.75 л 11.5% (8410013291012),Вино,335,449,25,,,Невідомо,https://rozetka.com.ua/ua/codorniu-8410013291012/p392352102/,https://content2.rozetka.com.ua/goods/images/big_tile/358843043.jpg,−25%
Вино Expert Club IGP Oc Viognier біле сухе 0.75 л 12% (3250391571970),Вино,299,440,32,5.0,1,Невідомо,https://rozetka.com.ua/ua/expert-club-3250391571970/p536667199/,https://content.rozetka.com.ua/goods/images/big_tile/586810956.jpg,ТІЛЬКИ В ROZETKA
Вино Dutch Hope chenin Viognier виноградне натуральне 2024 біле сухе 0.75 л 12% (3430560009644),Вино,377,500,25,5.0,1,Готово до відправки,https://rozetka.com.ua/ua/dutch-hope-3430560009644/p530569489/,https://content2.rozetka.com.ua/goods/images/big_tile/579725119.jpg,ТІЛЬКИ В ROZETKA
Вино «Raza» Vinho Verde Escolha Rose Quinta da Raza рожеве сухе 0.75 л 11% (5600379040376_5600379041243),Вино,379,,,,,Невідомо,https://rozetka.com.ua/ua/quinta_da_raza_5600379040376/p391754910/,https://content2.rozetka.com.ua/goods/images/big_tile/358208975.jpg,
Вино Paladin Drago Rosso Merlot червоне напівсухе 0.75 л (8006297006017),Вино,851,,,,,Невідомо,https://rozetka.com.ua/ua/paladin-8006297006017/p431368538/,https://content1.rozetka.com.ua/goods/images/big_tile/432502214.jpg,
Вино Cantorum SALENTO IGT SUSUMANIELLO виноградне натуральне рожеве сухе 0.75 л 12.5% (8020685019557),Вино,319,600,47,,,Невідомо,https://rozetka.com.ua/ua/federal-mogul-8020685019557/p442376648/,https://content.rozetka.com.ua/goods/images/big_tile/454825932.jpg,ТІЛЬКИ В ROZETKA
Вино Les Chais de Magellan AOP Bordeaux Supérieur червоне сухе 0.75 л 12% (3250393456008),Вино,277,420,34,,,Невідомо,https://rozetka.com.ua/ua/les-chais-de-magellan-3250393456008/p536667364/,https://content2.rozetka.com.ua/goods/images/big_tile/586810969.jpg,ТІЛЬКИ В ROZETKA
Вино Two Oceans Pinotage червоне сухе 0.75 л (6001497600227),Вино,299,470,36,,,Готово до відправки,https://rozetka.com.ua/ua/two-oceans-6001497600227/p537206254/,https://content2.rozetka.com.ua/goods/images/big_tile/587451062.jpg,АКЦІЯ
Вино Paarl Heights Shiraz виноградне натуральне 2024 червоне сухе 0.75 л 14% (3430560001723),Вино,349,480,27,,,Невідомо,https://rozetka.com.ua/ua/paarl-heights-3430560001723/p530569009/,https://content2.rozetka.com.ua/goods/images/big_tile/579664731.jpg,ТІЛЬКИ В ROZETKA
Вино Shabo Limited Edition Саперваві-Мерло по-кахетинськи червоне сухе 0.75 л 11-14% (4820254570120),Вино,379,465,18,,,Готово до відправки,https://rozetka.com.ua/ua/shabo-4820254570120/p399631626/,https://content1.rozetka.com.ua/goods/images/big_tile/372024152.jpg,
Вино напівігристе Chateau Pinot Pet-Nat Pinot Blanc (без доданих сульфітів) екстра-брют біле 0.75 л л 11.4% (4820258530441),Вино,421,488,14,,,Невідомо,https://rozetka.com.ua/ua/chateau-pinot-4820258530441/p552163947/,https://content1.rozetka.com.ua/goods/images/big_tile/608467478.jpg,
Вино Villa Tinta Riesling біле сухе 0.75 л 11-12% (4820213580276),Вино,204,217,6,4.4,5,Невідомо,https://rozetka.com.ua/ua/villa_tinta_4820213580276/p70723832/,https://content2.rozetka.com.ua/goods/images/big_tile/162067445.png,
Вино Montalto Rosato Passivento Terre Siciliane IGP рожеве напівсухе 0.75 л 12.5% (8030423004486),Вино,346,389,11,,1,Невідомо,https://rozetka.com.ua/ua/montalto_8030423004486/p283257078/,https://content.rozetka.com.ua/goods/images/big_tile/164642552.jpg,−11%
Вино Maison Castel Cabernet Sauvignon червоне напівсухе 0.75 л (3211201046439),Вино,252,402,37,3.5,4,Готово до відправки,https://rozetka.com.ua/ua/maison_castel_3211201046439/p75607746/,https://content1.rozetka.com.ua/goods/images/big_tile/13777389.jpg,−37%
Вино Pierre Baltier AOP Ventoux рожеве сухе 0.75 л 13% (3531380024623),Вино,320,480,33,,,Невідомо,https://rozetka.com.ua/ua/pierre-baltier-3531380024623/p536667924/,https://content1.rozetka.com.ua/goods/images/big_tile/586811016.jpg,ТІЛЬКИ В ROZETKA
"Вино Expert Club AOP Saumur червоне сухе 0,75 л 12,5% (3250390182542)",Вино,399,600,34,,,Невідомо,https://rozetka.com.ua/ua/expert-club-3250390182542/p536668014/,https://content.rozetka.com.ua/goods/images/big_tile/586811023.jpg,ТІЛЬКИ В ROZETKA
Вино Villa Cornaro Montepulciano Abruzzo сухе червоне 0.75 л 12.5% (8001906987855),Вино,195,292,33,5.0,3,Є в наявності,https://rozetka.com.ua/ua/villa_cornaro_8001906987855/p106532853/,https://content.rozetka.com.ua/goods/images/big_tile/16170919.jpg,−33%
Вино Tamada Мукузані червоне сухе 0.75 л 12.5% (4860004070012),Вино,347,368,6,4.8,9,Невідомо,https://rozetka.com.ua/ua/tamada_4860004070012/p4764948/,https://content.rozetka.com.ua/goods/images/big_tile/10679251.jpg,−6%
Вино Chateau Haut-Bonneau cuvée Patrimoine Montagne St Emilion AOC червоне сухе 0.75 л 13% (3429672044377),Вино,639,1200,47,,,Готово до відправки,https://rozetka.com.ua/ua/bez-brenda-3429672044377/p493128709/,https://content1.rozetka.com.ua/goods/images/big_tile/528600278.jpg,ТІЛЬКИ В ROZETKA
Вермут Yzaguirre Reserva Rojo червоний 1 л 18% (8425327100165),Вермут,744,,,,,Є в наявності,https://rozetka.com.ua/ua/yzaguirre-8425327100165/p559436670/,https://content1.rozetka.com.ua/goods/images/big_tile/622453044.jpg,НОВИНКА
Вино Vismino Kisi-Riesling Organic біле сухе 0.75 л 12.5% ​​(4860004073723V),Вино,382,402,5,,,Невідомо,https://rozetka.com.ua/ua/vismino-4860004073723v/p522830254/,https://content.rozetka.com.ua/goods/images/big_tile/565568292.jpg,
Вино Mosmieri Ркацителі Квевр біле сухе 0.75 л 13% (4860111830196),Вино,604,711,15,5.0,1,Невідомо,https://rozetka.com.ua/ua/mosmieri_4860111830196/p381347640/,https://content2.rozetka.com.ua/goods/images/big_tile/339482127.jpg,−15%
Вино Frescobaldi Castiglioni Chianti червоне сухе 0.75 л (8007425003649),Вино,735,765,4,,,Невідомо,https://rozetka.com.ua/ua/marchesi_de_frescobaldi_8007425003649/p6306591/,https://content1.rozetka.com.ua/goods/images/big_tile/253086085.jpg,
Вино Ederra Reserva DOC Rioja червоне сухе 0.75 л 13.5% (8411543118213),Вино,1009,,,,,Є в наявності,https://rozetka.com.ua/ua/ederra-8411543118213/p509102739/,https://content2.rozetka.com.ua/goods/images/big_tile/548108528.jpg,
Вино Medium Dry Henriques & Henriques Madeira біле напівсухе 0.5 л 19% (5601196017091),Вино,466,,,4.7,17,Невідомо,https://rozetka.com.ua/ua/henriques_henriques_5601196017091/p26239425/,https://content2.rozetka.com.ua/goods/images/big_tile/11363360.jpg,
Вино Purcari Viorica Muscat Ottonel біле сухе 0.75 л (4840472020238P),Вино,399,,,,,Готово до відправки,https://rozetka.com.ua/ua/purcari-4840472020238p/p518944114/,https://content.rozetka.com.ua/goods/images/big_tile/560100861.jpg,
Вино Pearly Bay White біле сухе 0.75 л 11 - 14.5% (6002323313632),Вино,315,,,5.0,2,Невідомо,https://rozetka.com.ua/ua/pearly_bay_6002323313632/p127576285/,https://content.rozetka.com.ua/goods/images/big_tile/17495791.jpg,
Вино Livon Refosco dal Peduncolo Rosso DOC Collio Rosso червоне сухе 0.75 л 13% (8024650052228),Вино,1569,1749,10,,,Невідомо,https://rozetka.com.ua/ua/livon-8024650052228/p477477364/,https://content.rozetka.com.ua/goods/images/big_tile/510249118.jpg,−10%
Вино Luce di Passione Pinot Grigio DOC біле сухе 0.75 л 12% (8050249370176),Вино,209,279,25,,,Невідомо,https://rozetka.com.ua/ua/luce-8050249370176/p446990078/,https://content.rozetka.com.ua/goods/images/big_tile/464981605.jpg,−25%
Вино San Marzano Santoro Primitivo IGP Puglia червоне сухе 0.75 л 12% (8023354061017),Вино,297,460,35,,,Невідомо,https://rozetka.com.ua/ua/santoro-8023354061017/p436348415/,https://content2.rozetka.com.ua/goods/images/big_tile/442736952.jpg,−35%
Вино Miriani Алазанська долина біле напівсолодке 0.75 л 12% (4860013089609),Вино,225,,,,,Готово до відправки,https://rozetka.com.ua/ua/miriani_4860013089609/p366673113/,https://content1.rozetka.com.ua/goods/images/big_tile/312330233.jpg,
Вино Melini Chianti Pian del Masso червоне сухе 0.75 л (8000160620973),Вино,519,637,19,5.0,5,Невідомо,https://rozetka.com.ua/ua/melini_8000160620973/p6356349/,https://content.rozetka.com.ua/goods/images/big_tile/524044210.jpg,−19%
Вино Callia Pinot Grigio біле сухе 0.75 л (7798108832229_7798108833745),Вино,390,,,4.6,24,Невідомо,https://rozetka.com.ua/ua/callia_7798108832229/p11279594/,https://content1.rozetka.com.ua/goods/images/big_tile/621851867.jpg,
Вино Plantaze Crnogorski Krstac біле сухе 0.75 л 13% (3899003002008),Вино,429,559,23,5.0,6,Невідомо,https://rozetka.com.ua/ua/plantaze_3899003002008/p248689447/,https://content1.rozetka.com.ua/goods/images/big_tile/31870958.jpg,−23%
Вино Astoria Ripasso Della Valpolicella DOC червоне сухе 0.75 л 13.5% (8003905043679),Вино,799,1000,20,3.0,2,Невідомо,https://rozetka.com.ua/ua/astoria_wines_8003905043679/p380999283/,https://content1.rozetka.com.ua/goods/images/big_tile/339120021.jpg,ТІЛЬКИ В ROZETKA
Вино Teliani Valley Піросмані червоне напівсухе 0.75 л 12% (4860065010163),Вино,219,289,24,3.6,11,Невідомо,https://rozetka.com.ua/ua/teliani_valley_4860065010163/p4886783/,https://content1.rozetka.com.ua/goods/images/big_tile/302950084.jpg,−24%
Вино Shabo Limited Edition Каберне марочне кріплене червоне десертне 0.75 л 16% (4820254570533),Вино,489,,,5.0,2,Готово до відправки,https://rozetka.com.ua/ua/shabo-4820254570533/p399631617/,https://content2.rozetka.com.ua/goods/images/big_tile/372024149.jpg,
Вино Sunrise Sauvignon Blanc / Pedro Jimenez біле сухе 0.75 л (7804320348179G),Вино,189,269,30,5.0,1,Невідомо,https://rozetka.com.ua/ua/sunrise-7804320348179g/p474685519/,https://content1.rozetka.com.ua/goods/images/big_tile/507467859.jpg,−30%
Вино Chateau Beausejour Fronsac AOC червоне сухе 0.75 л 13.5% (3429672047194),Вино,509,950,46,,,Невідомо,https://rozetka.com.ua/ua/bez-brenda-3429672047194/p493128814/,https://content1.rozetka.com.ua/goods/images/big_tile/528594892.jpg,ТІЛЬКИ В ROZETKA
Вино Donatien Bahuaud Touraine Sauvignon Blanc Les Chartes біле сухе 0.75 л (3221580064757),Вино,600,902,33,,,Готово до відправки,https://rozetka.com.ua/ua/donatien-bahuaud-3221580064757/p520121149/,https://content1.rozetka.com.ua/goods/images/big_tile/561906497.jpg,−33%
Вино Felix Solis Pulpo Sauvignon Blanc Marlborough біле сухе 0.75 л 12.5% (9421905647007),Вино,559,681,18,,1,Готово до відправки,https://rozetka.com.ua/ua/felix-solis-9421905647007/p436348379/,https://content1.rozetka.com.ua/goods/images/big_tile/442736940.jpg,−18%
Вино Vinihold Graca 28 червоне напівсухе 0.75 л (5605567390004_5605567390073),Вино,399,,,4.3,10,Невідомо,https://rozetka.com.ua/ua/vinihold_5605567390004/p241224493/,https://content.rozetka.com.ua/goods/images/big_tile/29492843.jpg,
Вино STEIN SCHADEN Gelber Muskateller біле сухе 0.75 л 12.5% ​​(9006097000610),Вино,450,600,25,,,Невідомо,https://rozetka.com.ua/ua/bez-brenda-9006097000610/p447053063/,https://content.rozetka.com.ua/goods/images/big_tile/465093044.jpg,ТІЛЬКИ В ROZETKA
Вино Chateau Tour de Tourteau Cotes de Bourg AOC червоне сухе 0.75 л 13.5% (3429672048467),Вино,399,770,48,,,Невідомо,https://rozetka.com.ua/ua/chateau-tour-de-tourteau-3429672048467/p493128689/,https://content.rozetka.com.ua/goods/images/big_tile/528589089.jpg,ТІЛЬКИ В ROZETKA
Вино VIAGGIO Via Monte біле сухе 0.75 л (4820235322205_4823122202628),Вино,114,133,14,5.0,2,Невідомо,https://rozetka.com.ua/ua/viaggioi_4820235322205/p358666119/,https://content.rozetka.com.ua/goods/images/big_tile/295749536.jpg,
Вино Amelie Latourelle AOP Corbières червоне сухе 0.75 л 13.5% (3531380095081),Вино,260,390,33,,,Невідомо,https://rozetka.com.ua/ua/amelie-latourelle-3531380095081/p536667759/,https://content.rozetka.com.ua/goods/images/big_tile/586811002.jpg,ТІЛЬКИ В ROZETKA
"Вино Mottura Negroamaro Del Salento Igt Vini Del Salento, червоне сухе 0.75 л 11-14.5% (8006853000763)",Вино,267,353,24,5.0,1,Готово до відправки,https://rozetka.com.ua/ua/mottura_8006853000763/p319122565/,https://content1.rozetka.com.ua/goods/images/big_tile/363951140.jpg,−24%
Вино Villa Cornaro Pinot Grigio Delle Venezie сухе біле 1.5 л 12% (8001906999858),Вино,329,398,17,4.7,13,Готово до відправки,https://rozetka.com.ua/ua/villa_cornaro_8001906999858/p106536195/,https://content1.rozetka.com.ua/goods/images/big_tile/589870443.jpg,−17%
Вино Domodo Pinot Grigio Puglia IGP біле сухе 0.75 л 12% (8023354374216),Вино,219,392,44,,,Невідомо,https://rozetka.com.ua/ua/domodo-8023354374216/p361885071/,https://content.rozetka.com.ua/goods/images/big_tile/302392257.jpg,−44%
Вино Jacob's Creek Classic Shiraz червоне сухе 0.75 л 13.9% (9300727488275),Вино,299,429,30,3.0,2,Готово до відправки,https://rozetka.com.ua/ua/jacobs_creek_9300727488275/p61385000/,https://content1.rozetka.com.ua/goods/images/big_tile/345366069.jpg,−30%
Вино Maison Castel Chardonnay біле напівсухе 0.75 л (3211209194507),Вино,279,379,26,5.0,2,Невідомо,https://rozetka.com.ua/ua/maison_castel_3211209194507/p75602154/,https://content1.rozetka.com.ua/goods/images/big_tile/13777173.jpg,−26%
Вино My Wine by Eduard Gorodetsky Шардоне Reserve біле сухе 0.75 л 12.5% ​​(4820197564880),Вино,389,600,35,,,Готово до відправки,https://rozetka.com.ua/ua/my-wine-by-eduard-gorodetsky-4820197564880/p453377468/,https://content.rozetka.com.ua/goods/images/big_tile/478600400.jpg,
Вино ігристе Zonin Cuvee Rose Brut рожевий брют 0.75 л 11% (8002235006576),Вино,369,464,20,,,Готово до відправки,https://rozetka.com.ua/ua/zonin-8002235006576/p446897084/,https://content2.rozetka.com.ua/goods/images/big_tile/464797971.jpg,−20%
Вино Audentia Syrah Vegan червоне сухе 0.75 л 13% (8410388009434),Вино,299,420,29,3.0,2,Невідомо,https://rozetka.com.ua/ua/audentia-8410388009434/p498075564/,https://content2.rozetka.com.ua/goods/images/big_tile/534272522.jpg,ТІЛЬКИ В ROZETKA
Безалкогольний напій Divin Sauvignon Blanc біле 0.75 л 0% (3760189782162),Безалкогольний,547,699,22,1.0,1,Невідомо,https://rozetka.com.ua/ua/divin-1/p464594584/,https://content2.rozetka.com.ua/goods/images/big_tile/494288292.jpg,−22%
Вино Carta Vieja Aves Del Sur Cabernet Sauvignon 0.75 л червоне сухе 12.5% (7804310548657),Вино,277,409,32,3.5,3,Невідомо,https://rozetka.com.ua/ua/carta_vieja_7804310548657/p110446318/,https://content1.rozetka.com.ua/goods/images/big_tile/16407954.jpg,−32%
Вино JP Chenet Cabernet-Syrah червоне сухе 0.25 л (3263286324216),Вино,227,269,16,1.0,4,Невідомо,https://rozetka.com.ua/ua/j_p_chenet_3263286324216/p22328363/,https://content2.rozetka.com.ua/goods/images/big_tile/606362183.jpg,−16%
Вино Besini 0.75 л червоне сухе 13% (4860113010046),Вино,299,419,29,3.6,5,Готово до відправки,https://rozetka.com.ua/ua/besini_4860113010046/p109521258/,https://content.rozetka.com.ua/goods/images/big_tile/16336430.jpg,−29%
Вино Dr. Heidemanns-Bergweiler Peter Nicolay Riesling біле напівсолодке 0.75 л 9.5% (4004888271091),Вино,531,701,24,4.0,1,Невідомо,https://rozetka.com.ua/ua/dr-heidemanns-bergweiler-4004888271091/p436348376/,https://content.rozetka.com.ua/goods/images/big_tile/442736939.jpg,−24%
Вино Shilda Піросмані червоне напівсухе 0.75 л 12.5% (4860110430489),Вино,232,353,34,4.8,7,Є в наявності,https://rozetka.com.ua/ua/shilda_4860110430489/p163010583/,https://content1.rozetka.com.ua/goods/images/big_tile/19975674.jpg,−34%
Вино Dr. Heidemanns-Bergweiler Peter Nicolay Riesling Feinherb біле напівсухе 0.75 л 10.5% (4004888271626),Вино,377,817,54,,,Невідомо,https://rozetka.com.ua/ua/dr-heidemanns-bergweiler-4004888271626/p388947585/,https://content1.rozetka.com.ua/goods/images/big_tile/353622041.jpg,−54%
Вино Luca Bosio Longhe Nebbiolo Organic червоне сухе 0.75 л,Вино,1159,1299,11,,,Є в наявності,https://rozetka.com.ua/ua/passato-8032793974055/p455251594/,https://content1.rozetka.com.ua/goods/images/big_tile/482061573.jpg,−11%
Вино Draga Ribolla Gialla Collio біле сухе 0.75 л (8001803400136),Вино,1159,,,,,Є в наявності,https://rozetka.com.ua/ua/draga-8001803400136/p435649637/,https://content2.rozetka.com.ua/goods/images/big_tile/441340356.jpg,
Вино Luis Felipe Edwards Carmenere червоне сухе 0.75 л (7804414000631),Вино,357,374,5,4.5,19,Готово до відправки,https://rozetka.com.ua/ua/luis_felipe_edwards_7804414000631/p8025090/,https://content1.rozetka.com.ua/goods/images/big_tile/10733359.jpg,
Вино Castillo de Molina Chardonnay біле сухе 0.75 л (7804300010508),Вино,569,572,1,,,Невідомо,https://rozetka.com.ua/ua/castillo_de_molina_7804300010508/p17193305/,https://content1.rozetka.com.ua/goods/images/big_tile/11011155.jpg,
Вино Rio de Sabores Malbec червоне сухе 0.75 л 13% (7798096541363),Вино,259,313,17,,,Готово до відправки,https://rozetka.com.ua/ua/rio-de-sabores-7798096541363/p529325129/,https://content1.rozetka.com.ua/goods/images/big_tile/576409818.jpg,−17%
Вино Pierre Baltier AOP Côtes Du Rhône Villages червоне сухе 0.75 л 14.5% (3531380087208),Вино,310,460,33,,,Невідомо,https://rozetka.com.ua/ua/pierre-baltier-3531380087208/p536667889/,https://content2.rozetka.com.ua/goods/images/big_tile/586811015.jpg,ТІЛЬКИ В ROZETKA
Вино Sogrape Vinhos Silk & Spice Red червоне напівсухе 0.75 л (5601012837636),Вино,386,,,4.5,20,Є в наявності,https://rozetka.com.ua/ua/sogrape_vinhos_5601012837636/p105519246/,https://content.rozetka.com.ua/goods/images/big_tile/16102809.jpg,
Вино Ventiterre Chardonnay Italiano біле сухе 0.75 л (8002235022811),Вино,250,423,41,5.0,2,Невідомо,https://rozetka.com.ua/ua/zonin_8002235022811/p5852703/,https://content2.rozetka.com.ua/goods/images/big_tile/10692426.jpg,−41%
Вино Brancott Estate «B» Marlborough Sauvignon Blanc біле сухе 0.75 л 13.5% (9414024391975),Вино,739,943,22,,1,Невідомо,https://rozetka.com.ua/ua/brancott_estate_9414024651123/p40396024/,https://content1.rozetka.com.ua/goods/images/big_tile/345365962.jpg,−22%
Вино Miriani Піросмані біле напівсухе 0.75 л 12% (4860013089685),Вино,217,246,12,,,Невідомо,https://rozetka.com.ua/ua/miriani_4860013089685/p366673125/,https://content2.rozetka.com.ua/goods/images/big_tile/312330238.jpg,−12%
Вино ігристе Bagrationi Золоте біле напівсолодке 0.75 л 11.5% (4860069010022),Вино,408,,,4.7,14,Невідомо,https://rozetka.com.ua/ua/bagrationi_4860069010022/p5830923/,https://content.rozetka.com.ua/goods/images/big_tile/410830932.jpg,
Вино ігристе Tosti Moscato біле солодке 0.75 л (8003360260758),Вино,299,400,25,,,Готово до відправки,https://rozetka.com.ua/ua/tosti_8003360260758/p333412408/,https://content1.rozetka.com.ua/goods/images/big_tile/409255805.jpg,−25%
Вино DuchessaLia Dolcetto D'Alba DOC червоне сухе 0.75 л 12.5% (8000530010458),Вино,450,677,34,,,Готово до відправки,https://rozetka.com.ua/ua/duchessalia-8000530010458/p493950544/,https://content.rozetka.com.ua/goods/images/big_tile/529531854.jpg,ТІЛЬКИ В ROZETKA
Вино ігристе Bolgrad Rose рожеве напівсолодке 0.75 л 10-13.5% (4820013031701),Вино,164,205,20,3.8,5,Невідомо,https://rozetka.com.ua/ua/bolgrad_4820013031701/p24424288/,https://content1.rozetka.com.ua/goods/images/big_tile/174123232.jpg,
Вино VILLA UA Chardonnay біле сухе 1.5 л 9.5-14% (4820235320096_4823122202451),Вино,199,214,7,,,Невідомо,https://rozetka.com.ua/ua/villa-ua-4820235320096/p490822054/,https://content2.rozetka.com.ua/goods/images/big_tile/525633904.jpg,
Ігристе вино Ruggeri GIUSTINO B. Vaidobbiadene Prosecco Superiore DOCG Extra Dry біле сухе екстра 0.75 л 11.5% (8010391012171),Ігристе,1403,1572,11,,,Невідомо,https://rozetka.com.ua/ua/ruggeri-8010391012171/p424859364/,https://content.rozetka.com.ua/goods/images/big_tile/420707031.jpg,−11%
Портвейн Fonseca Bin №27 червоний солодкий 0.75 л 20% (5013521100451),Портвейн,760,,,4.5,2,Невідомо,https://rozetka.com.ua/ua/fonseca_5013521100451/p23541766/,https://content.rozetka.com.ua/goods/images/big_tile/591126737.jpg,
Вино безалкогольне Zimmermann-Graeff & Muller Michel Schneider Chardonnay біле напівсолодке 0.75 л 0% (4006542070729),Вино,367,443,17,5.0,1,Готово до відправки,https://rozetka.com.ua/ua/zimmermann_graeff_muller_4006542070729/p389206731/,https://content.rozetka.com.ua/goods/images/big_tile/354132426.jpg,−17%
Вино Fuzion Shiraz Malbec червоне сухе 0.75 л (7791728018134),Вино,248,476,48,2.0,1,Невідомо,https://rozetka.com.ua/ua/fuzion_7791728018134/p265059981/,https://content2.rozetka.com.ua/goods/images/big_tile/629644600.jpg,−48%
Вино Arione Barbera D'Asti DOCG червоне сухе 0.75 л 14.5% (8003911012751),Вино,329,555,41,,,Невідомо,https://rozetka.com.ua/ua/arione-8003911012751/p498336449/,https://content1.rozetka.com.ua/goods/images/big_tile/534636264.jpg,ТІЛЬКИ В ROZETKA
Вино Pedro Martinez Romero Caramello рожеве напівсолодке 0.75 л 9-13% (4820235323530_4823122205193),Вино,99,119,17,,,Невідомо,https://rozetka.com.ua/ua/pedro-4820235323530/p513358264/,https://content1.rozetka.com.ua/goods/images/big_tile/552968415.jpg,
Вино Expert Club AOP Bordeaux червоне сухе 0.75 л 13.5% (3250390032977),Вино,289,420,31,,,Готово до відправки,https://rozetka.com.ua/ua/expert-club-3250390032977/p536667249/,https://content2.rozetka.com.ua/goods/images/big_tile/586810959.jpg,ТІЛЬКИ В ROZETKA
Вино Loveblock Erica Sauvignon Blanc біле сухе 0.75 л (086891089089),Вино,749,912,18,,,Невідомо,https://rozetka.com.ua/ua/loveblock-086891089089/p512971274/,https://content.rozetka.com.ua/goods/images/big_tile/552336210.jpg,−18%
Вино виноградне натуральне Cantele Примітіво червоне сухе 0.75 л (8009015033425),Вино,565,,,5.0,1,Є в наявності,https://rozetka.com.ua/ua/cantele-8009015033425/p400962972/,https://content.rozetka.com.ua/goods/images/big_tile/374343955.jpg,
Вино ігристе Vallformosa Cava Reserva Bio Origen Brut біле брют 0.75 л 11.5% (8413216102895),Вино,648,777,17,,,Є в наявності,https://rozetka.com.ua/ua/vallformosa-8413216102895/p476665619/,https://content.rozetka.com.ua/goods/images/big_tile/509209289.jpg,−17%
Вино Terre Di Pozzo червоне напівсолодке 0.75 л 10.5% (8011510030366),Вино,191,225,15,,,Невідомо,https://rozetka.com.ua/ua/terre_di_pozzo_8011510030366/p399425859/,https://content1.rozetka.com.ua/goods/images/big_tile/371694927.jpg,−15%
Вино Bolgrad Muscat Select біле напівсолодке 0.75 л 9-13% (4820197560295),Вино,109,139,22,4.5,4,Невідомо,https://rozetka.com.ua/ua/bolgrad_4820197560295/p24572888/,https://content2.rozetka.com.ua/goods/images/big_tile/174123288.jpg,
Вино Shabo Grande Reserve Шардоне сухе біле 0.75 л 13.7% (4820070402933),Вино,585,689,15,,,Невідомо,https://rozetka.com.ua/ua/shabo_4820070402933/p262179981/,https://content.rozetka.com.ua/goods/images/big_tile/197150615.jpg,
Вино Pilot’s Wines Шардоне біле сухе 0.75 л (4820188112359),Вино,259,278,7,,1,Невідомо,https://rozetka.com.ua/ua/bez-brenda-4820188112359/p448289318/,https://content.rozetka.com.ua/goods/images/big_tile/467761394.jpg,
